userid,browse_count,browse_countAvgMon,browse_meanAvgMon
20581,153,153.0,115.0
20582,384,192.0,116.0
20583,29,14.0,116.0
20584,216,108.0,114.0
20585,1246,104.0,118.0
20586,1305,163.0,114.0
20587,182,61.0,110.0
20588,216,72.0,111.0
20589,344,115.0,116.0
20590,416,104.0,107.0
20591,224,75.0,102.0
20592,693,116.0,111.0
20593,656,94.0,115.0
20595,648,108.0,115.0
20596,40,40.0,140.0
20597,324,108.0,108.0
20598,427,107.0,110.0
20600,1958,163.0,115.0
20601,1576,121.0,118.0
20602,224,75.0,118.0
20603,416,139.0,121.0
20604,112,112.0,121.0
20605,252,84.0,117.0
20606,90,90.0,102.0
20607,224,56.0,88.0
20608,90,45.0,85.0
20609,814,163.0,106.0
20610,152,152.0,99.0
20611,792,132.0,125.0
20612,364,121.0,110.0
20613,50,50.0,104.0
20614,190,190.0,113.0
20615,144,48.0,116.0
20617,414,104.0,112.0
20618,800,160.0,124.0
20619,224,75.0,116.0
20620,2388,133.0,71.0
20621,32,11.0,104.0
20622,186,46.0,106.0
20623,552,184.0,108.0
20624,900,150.0,114.0
20625,891,223.0,110.0
20627,176,176.0,121.0
20628,351,117.0,123.0
20629,245,122.0,119.0
20631,153,31.0,97.0
20632,56,56.0,144.0
20633,144,72.0,103.0
20634,384,128.0,110.0
20635,896,100.0,117.0
20636,594,148.0,121.0
20637,424,106.0,109.0
20638,387,97.0,102.0
20639,168,84.0,111.0
20640,189,189.0,112.0
20641,264,88.0,105.0
20642,1044,209.0,111.0
20643,171,171.0,123.0
20644,650,93.0,110.0
20645,240,60.0,105.0
20646,224,224.0,100.0
20647,120,120.0,111.0
20649,364,121.0,102.0
20650,1503,188.0,104.0
20651,198,198.0,102.0
20652,400,100.0,121.0
20653,273,91.0,113.0
20654,570,95.0,95.0
20655,531,133.0,124.0
20656,427,85.0,101.0
20657,424,106.0,90.0
20658,7,7.0,118.0
20659,1113,101.0,97.0
20660,448,149.0,90.0
20661,294,74.0,117.0
20662,592,85.0,113.0
20664,280,140.0,104.0
20665,80,80.0,102.0
20666,1116,159.0,116.0
20667,126,126.0,111.0
20668,640,107.0,111.0
20670,234,78.0,112.0
20671,152,76.0,69.0
20672,224,56.0,112.0
20673,270,90.0,112.0
20674,711,118.0,108.0
20675,152,76.0,121.0
20676,154,77.0,127.0
20677,352,176.0,120.0
20678,126,63.0,105.0
20679,119,119.0,114.0
20680,612,122.0,110.0
20682,160,53.0,110.0
20683,192,64.0,99.0
20684,744,124.0,106.0
20685,126,63.0,110.0
20686,712,142.0,117.0
20687,567,189.0,100.0
20688,300,150.0,119.0
20689,88,44.0,120.0
20691,312,78.0,111.0
20692,108,108.0,111.0
20693,1110,123.0,118.0
20694,1040,149.0,118.0
20695,16,16.0,110.0
20696,328,109.0,108.0
20698,248,124.0,119.0
20700,576,115.0,118.0
20702,273,68.0,109.0
20705,410,137.0,109.0
20706,48,48.0,101.0
20707,441,147.0,113.0
20708,560,560.0,91.0
20709,150,150.0,115.0
20711,56,14.0,124.0
20712,80,80.0,102.0
20713,1560,120.0,120.0
20715,130,130.0,112.0
20716,70,35.0,123.0
20717,203,102.0,121.0
20718,342,114.0,118.0
20719,630,210.0,105.0
20720,252,126.0,99.0
20721,180,90.0,122.0
20722,36,36.0,128.0
20723,288,144.0,104.0
20724,477,159.0,94.0
20726,126,126.0,94.0
20727,27,27.0,110.0
20728,126,126.0,115.0
20729,387,129.0,118.0
20731,264,88.0,107.0
20732,320,107.0,111.0
20733,256,64.0,119.0
20734,1260,97.0,122.0
20735,220,110.0,128.0
20736,2576,215.0,114.0
20738,812,203.0,116.0
20740,378,126.0,108.0
20741,153,153.0,124.0
20742,846,141.0,111.0
20743,430,108.0,119.0
20744,260,130.0,111.0
20745,510,128.0,121.0
20746,3256,155.0,119.0
20747,126,126.0,99.0
20750,120,120.0,101.0
20751,270,135.0,96.0
20752,136,136.0,105.0
20753,48,48.0,101.0
20754,136,136.0,120.0
20755,119,119.0,104.0
20756,240,120.0,102.0
20757,594,198.0,100.0
20758,184,92.0,102.0
20759,42,42.0,105.0
20760,120,60.0,110.0
20761,520,104.0,110.0
20763,260,260.0,111.0
20765,414,59.0,119.0
20766,1008,168.0,121.0
20768,171,171.0,98.0
20770,176,88.0,108.0
20772,2662,266.0,116.0
20773,196,196.0,100.0
20775,120,120.0,115.0
20777,270,135.0,114.0
20780,890,178.0,97.0
20782,88,88.0,128.0
20783,112,112.0,100.0
20785,160,160.0,110.0
20786,108,108.0,98.0
20787,84,84.0,111.0
20788,264,132.0,110.0
20789,132,132.0,108.0
20790,112,37.0,81.0
20791,261,130.0,119.0
20792,140,140.0,100.0
20794,24,24.0,111.0
20795,26,13.0,126.0
20796,224,112.0,103.0
20797,62,21.0,103.0
20798,52,9.0,114.0
20799,196,196.0,120.0
20800,216,108.0,111.0
20801,300,150.0,110.0
20804,441,110.0,118.0
20805,180,90.0,123.0
20806,594,148.0,116.0
20807,72,72.0,111.0
20809,112,112.0,111.0
20810,208,104.0,102.0
20811,60,60.0,112.0
20812,9,9.0,110.0
20814,136,136.0,105.0
20815,120,60.0,111.0
20816,96,96.0,111.0
20817,126,126.0,99.0
20820,36,36.0,128.0
20821,380,380.0,112.0
20822,32,32.0,126.0
20825,260,130.0,114.0
20826,400,133.0,117.0
20828,210,210.0,128.0
20833,112,112.0,111.0
20834,10,10.0,102.0
20836,252,252.0,88.0
20837,32,32.0,146.0
20838,96,96.0,111.0
20839,84,84.0,110.0
20841,180,180.0,121.0
20842,128,128.0,91.0
20846,72,72.0,111.0
20847,96,96.0,111.0
20848,71,18.0,121.0
20849,280,70.0,98.0
20850,42,21.0,113.0
20852,224,112.0,114.0
20853,264,264.0,103.0
20855,160,80.0,106.0
20863,120,60.0,113.0
20864,60,60.0,114.0
20866,10,10.0,20.0
20867,136,136.0,107.0
20871,90,45.0,66.0
20873,154,154.0,99.0
20876,70,70.0,112.0
20877,72,72.0,94.0
20878,119,119.0,107.0
20879,182,182.0,110.0
20881,231,116.0,100.0
20882,343,114.0,120.0
20884,198,198.0,114.0
20886,1342,192.0,105.0
20887,1416,88.0,86.0
20888,424,85.0,127.0
20889,288,72.0,117.0
20890,620,103.0,117.0
20891,927,116.0,110.0
20892,312,78.0,120.0
20893,1372,114.0,88.0
20894,2134,178.0,112.0
20895,192,48.0,115.0
20896,387,194.0,121.0
20897,583,97.0,131.0
20898,540,90.0,117.0
20899,108,108.0,111.0
20901,414,138.0,112.0
20902,287,96.0,111.0
20903,580,116.0,114.0
20904,1428,84.0,118.0
20906,810,101.0,86.0
20907,450,38.0,74.0
20908,416,104.0,113.0
20909,368,123.0,111.0
20911,220,110.0,119.0
20913,280,93.0,100.0
20914,360,180.0,104.0
20915,970,139.0,107.0
20916,40,10.0,20.0
20917,736,92.0,119.0
20918,352,70.0,116.0
20919,603,121.0,110.0
20920,330,110.0,109.0
20921,351,117.0,113.0
20922,266,133.0,94.0
20923,119,60.0,112.0
20924,682,114.0,99.0
20925,8250,750.0,115.0
20926,160,80.0,98.0
20927,513,128.0,109.0
20928,624,104.0,121.0
20929,280,140.0,107.0
20930,310,103.0,101.0
20931,3420,214.0,107.0
20932,180,90.0,108.0
20933,632,90.0,113.0
20935,2240,149.0,112.0
20936,721,103.0,117.0
20937,182,182.0,116.0
20938,570,114.0,123.0
20939,462,116.0,112.0
20941,104,52.0,111.0
20942,1760,160.0,116.0
20943,560,140.0,109.0
20944,448,149.0,131.0
20945,530,177.0,113.0
20947,1965,164.0,118.0
20948,3013,251.0,113.0
20949,276,138.0,105.0
20950,370,185.0,121.0
20951,55,55.0,114.0
20952,654,82.0,107.0
20953,2040,120.0,119.0
20954,198,99.0,111.0
20955,672,134.0,116.0
20956,552,184.0,104.0
20957,530,132.0,115.0
20958,975,244.0,130.0
20959,1035,259.0,87.0
20960,2096,175.0,107.0
20961,264,88.0,110.0
20962,4849,231.0,100.0
20963,558,112.0,103.0
20964,336,112.0,103.0
20965,1048,105.0,118.0
20966,238,26.0,103.0
20967,500,100.0,91.0
20968,301,100.0,116.0
20969,434,87.0,104.0
20970,368,123.0,89.0
20972,416,208.0,108.0
20973,360,72.0,110.0
20974,360,180.0,111.0
20975,264,132.0,120.0
20976,528,106.0,116.0
20977,650,217.0,120.0
20978,232,77.0,121.0
20979,360,120.0,117.0
20980,264,88.0,100.0
20981,208,69.0,102.0
20982,156,156.0,117.0
20983,624,104.0,115.0
20984,12,12.0,110.0
20985,640,107.0,105.0
20986,240,120.0,111.0
20987,2160,154.0,116.0
20988,112,112.0,111.0
20989,160,160.0,112.0
20991,270,135.0,98.0
20992,290,97.0,117.0
20993,333,166.0,114.0
20994,405,101.0,107.0
20995,1130,141.0,103.0
20996,81,40.0,122.0
20998,220,110.0,106.0
21001,108,108.0,111.0
21002,552,276.0,105.0
21003,427,142.0,102.0
21004,511,102.0,119.0
21005,252,50.0,105.0
21006,84,17.0,36.0
21007,384,96.0,112.0
21008,224,32.0,111.0
21009,210,52.0,103.0
21010,208,69.0,103.0
21011,342,86.0,115.0
21012,476,79.0,108.0
21013,294,59.0,107.0
21015,468,117.0,107.0
21016,143,143.0,104.0
21017,210,70.0,99.0
21018,88,88.0,128.0
21019,216,108.0,105.0
21020,190,95.0,108.0
21022,168,168.0,112.0
21023,36,36.0,104.0
21024,555,139.0,112.0
21025,208,104.0,116.0
21026,144,144.0,130.0
21027,168,168.0,124.0
21028,1140,190.0,113.0
21029,306,153.0,117.0
21030,840,105.0,119.0
21031,2592,216.0,115.0
21032,162,81.0,122.0
21033,120,120.0,114.0
21034,1507,151.0,120.0
21035,5291,212.0,119.0
21036,405,135.0,131.0
21037,413,103.0,112.0
21038,154,77.0,100.0
21039,132,66.0,117.0
21040,1336,191.0,104.0
21041,234,117.0,112.0
21042,240,60.0,87.0
21043,30,30.0,131.0
21044,308,77.0,102.0
21045,684,137.0,117.0
21046,672,112.0,115.0
21047,880,126.0,102.0
21048,320,80.0,105.0
21049,304,76.0,112.0
21050,414,28.0,47.0
21051,910,91.0,121.0
21052,348,70.0,118.0
21053,2275,228.0,103.0
21054,1584,176.0,106.0
21055,18,18.0,131.0
21056,260,87.0,113.0
21058,464,77.0,114.0
21059,279,93.0,103.0
21060,539,108.0,116.0
21061,180,90.0,128.0
21062,96,96.0,123.0
21064,1506,100.0,112.0
21065,80,80.0,112.0
21066,150,150.0,115.0
21067,720,144.0,110.0
21068,3618,213.0,103.0
21069,408,136.0,117.0
21070,588,74.0,110.0
21071,304,101.0,120.0
21072,1884,628.0,106.0
21073,1130,161.0,107.0
21074,102,102.0,114.0
21075,245,82.0,96.0
21076,296,99.0,111.0
21077,104,104.0,115.0
21078,738,148.0,100.0
21079,14,14.0,110.0
21080,153,51.0,106.0
21081,360,45.0,113.0
21082,232,116.0,114.0
21083,648,130.0,111.0
21084,568,95.0,107.0
21085,36,36.0,101.0
21086,826,92.0,106.0
21087,117,58.0,65.0
21088,396,132.0,111.0
21089,280,93.0,113.0
21090,208,69.0,100.0
21091,860,143.0,108.0
21092,60,60.0,112.0
21094,456,152.0,100.0
21095,748,107.0,109.0
21096,432,144.0,110.0
21097,1100,183.0,114.0
21098,1026,171.0,114.0
21099,747,187.0,116.0
21100,792,132.0,104.0
21101,170,17.0,28.0
21102,100,100.0,112.0
21104,632,105.0,112.0
21105,598,150.0,108.0
21106,144,144.0,91.0
21107,16,16.0,110.0
21108,216,108.0,115.0
21109,174,58.0,116.0
21110,160,53.0,54.0
21111,24,24.0,126.0
21112,84,84.0,112.0
21113,117,58.0,106.0
21114,182,61.0,112.0
21115,216,108.0,109.0
21116,21,21.0,131.0
21117,600,100.0,119.0
21118,153,76.0,87.0
21119,1008,126.0,107.0
21120,42,42.0,88.0
21121,126,63.0,118.0
21122,400,133.0,116.0
21123,203,102.0,104.0
21124,568,114.0,93.0
21125,639,213.0,108.0
21126,112,112.0,111.0
21127,270,90.0,119.0
21128,440,88.0,97.0
21129,31,16.0,102.0
21130,168,84.0,94.0
21131,810,162.0,100.0
21132,1326,147.0,104.0
21133,86,29.0,108.0
21134,319,160.0,107.0
21135,270,135.0,104.0
21136,704,117.0,103.0
21137,154,51.0,53.0
21138,168,56.0,100.0
21139,108,108.0,111.0
21140,1859,169.0,101.0
21141,48,24.0,118.0
21142,135,135.0,115.0
21143,186,62.0,96.0
21144,220,110.0,106.0
21145,432,72.0,88.0
21146,260,130.0,102.0
21147,399,133.0,104.0
21148,315,158.0,114.0
21149,400,100.0,106.0
21150,40,40.0,126.0
21152,392,98.0,116.0
21153,1026,93.0,90.0
21154,156,31.0,110.0
21155,473,118.0,111.0
21156,256,85.0,112.0
21157,341,170.0,118.0
21159,72,72.0,102.0
21160,432,216.0,113.0
21161,736,105.0,113.0
21162,96,96.0,111.0
21163,108,108.0,98.0
21164,78,39.0,104.0
21167,264,88.0,104.0
21168,342,171.0,108.0
21169,99,99.0,121.0
21170,552,69.0,93.0
21171,45,45.0,111.0
21172,384,96.0,117.0
21173,84,84.0,111.0
21174,96,96.0,111.0
21175,88,88.0,105.0
21176,260,130.0,105.0
21177,126,126.0,100.0
21178,729,66.0,51.0
21179,153,153.0,91.0
21180,162,162.0,111.0
21181,590,148.0,113.0
21182,680,136.0,111.0
21183,504,72.0,111.0
21184,1869,156.0,117.0
21185,384,384.0,100.0
21186,310,155.0,104.0
21187,336,168.0,110.0
21188,40,40.0,126.0
21189,567,142.0,111.0
21190,1728,133.0,123.0
21191,270,135.0,119.0
21192,216,216.0,114.0
21193,558,140.0,103.0
21194,160,160.0,91.0
21195,408,204.0,119.0
21196,224,112.0,100.0
21197,80,80.0,102.0
21198,36,36.0,101.0
21199,140,140.0,117.0
21200,27,27.0,94.0
21201,320,80.0,102.0
21202,378,94.0,109.0
21203,90,90.0,102.0
21204,308,77.0,111.0
21205,126,126.0,100.0
21206,203,102.0,119.0
21207,84,28.0,116.0
21209,320,80.0,112.0
21210,611,153.0,114.0
21211,441,147.0,119.0
21213,748,249.0,117.0
21215,672,336.0,100.0
21216,174,87.0,112.0
21218,12,12.0,110.0
21219,72,72.0,101.0
21220,112,112.0,121.0
21221,180,90.0,107.0
21222,248,124.0,115.0
21223,24,24.0,75.0
21224,472,157.0,106.0
21227,990,165.0,106.0
21228,258,86.0,103.0
21229,153,76.0,104.0
21230,290,97.0,111.0
21231,112,56.0,103.0
21232,273,136.0,108.0
21233,1243,178.0,103.0
21234,1716,214.0,107.0
21235,252,126.0,117.0
21236,55,55.0,97.0
21237,232,116.0,113.0
21238,182,91.0,116.0
21239,432,216.0,106.0
21240,910,152.0,109.0
21241,168,168.0,111.0
21242,456,114.0,115.0
21244,16,16.0,110.0
21245,280,140.0,117.0
21246,486,122.0,113.0
21249,140,70.0,110.0
21250,288,96.0,111.0
21251,196,196.0,94.0
21252,324,108.0,99.0
21253,64,32.0,104.0
21254,120,60.0,110.0
21255,1056,88.0,116.0
21256,372,41.0,72.0
21257,354,88.0,117.0
21260,10,10.0,102.0
21261,544,136.0,113.0
21263,168,84.0,99.0
21267,328,82.0,107.0
21271,168,168.0,111.0
21274,168,168.0,102.0
21275,777,130.0,106.0
21279,192,64.0,117.0
21280,220,220.0,127.0
21285,200,100.0,111.0
21286,224,224.0,89.0
21289,84,84.0,111.0
21290,96,96.0,111.0
21292,24,24.0,110.0
21295,270,270.0,124.0
21297,220,110.0,112.0
21300,18,18.0,110.0
21303,136,136.0,115.0
21304,288,144.0,114.0
21308,310,155.0,102.0
21313,165,165.0,100.0
21314,120,120.0,130.0
21316,777,60.0,121.0
21317,765,128.0,101.0
21318,666,111.0,93.0
21319,380,127.0,110.0
21320,384,48.0,71.0
21321,248,62.0,106.0
21322,171,57.0,104.0
21323,144,72.0,124.0
21324,378,126.0,114.0
21326,990,124.0,120.0
21327,1221,111.0,109.0
21328,612,56.0,113.0
21329,672,96.0,109.0
21330,140,140.0,115.0
21331,1300,118.0,109.0
21332,1170,167.0,119.0
21333,315,105.0,110.0
21334,720,144.0,119.0
21336,70,70.0,110.0
21337,306,102.0,108.0
21338,108,108.0,110.0
21339,1368,124.0,122.0
21340,320,160.0,120.0
21341,528,106.0,127.0
21342,150,150.0,110.0
21343,340,57.0,70.0
21344,468,156.0,111.0
21345,2318,290.0,104.0
21346,286,143.0,111.0
21347,602,86.0,120.0
21348,160,160.0,121.0
21350,105,105.0,117.0
21351,324,108.0,111.0
21352,102,51.0,107.0
21353,1188,119.0,115.0
21354,396,66.0,113.0
21355,88,13.0,120.0
21356,585,195.0,112.0
21357,336,112.0,100.0
21358,700,88.0,111.0
21359,176,88.0,111.0
21360,288,48.0,104.0
21361,3080,154.0,99.0
21362,256,128.0,113.0
21363,198,99.0,111.0
21364,9,9.0,118.0
21365,696,232.0,110.0
21366,2185,243.0,103.0
21367,488,122.0,100.0
21368,648,93.0,109.0
21369,729,182.0,117.0
21370,375,94.0,69.0
21371,1144,76.0,77.0
21372,648,162.0,117.0
21374,100,100.0,112.0
21375,427,85.0,106.0
21376,720,103.0,111.0
21377,2590,199.0,108.0
21378,880,176.0,113.0
21379,377,126.0,109.0
21380,342,86.0,114.0
21381,1130,113.0,105.0
21382,1386,198.0,114.0
21384,154,154.0,89.0
21385,308,154.0,113.0
21386,130,130.0,98.0
21387,715,238.0,111.0
21388,1235,206.0,109.0
21390,702,117.0,115.0
21391,216,108.0,115.0
21392,308,154.0,111.0
21393,462,66.0,60.0
21394,11328,472.0,109.0
21395,368,92.0,114.0
21396,270,135.0,120.0
21397,876,146.0,106.0
21398,136,136.0,105.0
21400,672,112.0,103.0
21401,55,28.0,59.0
21402,44,44.0,126.0
21404,496,71.0,88.0
21406,380,76.0,111.0
21407,374,125.0,113.0
21408,195,195.0,107.0
21409,120,120.0,111.0
21410,720,180.0,118.0
21412,792,42.0,46.0
21413,689,115.0,88.0
21414,1224,136.0,113.0
21415,328,109.0,105.0
21416,1524,218.0,118.0
21418,756,108.0,135.0
21419,385,77.0,108.0
21420,450,150.0,115.0
21421,1360,113.0,116.0
21422,80,80.0,112.0
21423,754,188.0,110.0
21424,630,210.0,112.0
21425,584,146.0,108.0
21426,546,182.0,115.0
21427,936,234.0,105.0
21428,1288,99.0,118.0
21429,1161,116.0,120.0
21430,765,96.0,107.0
21431,680,76.0,112.0
21432,968,138.0,113.0
21435,340,68.0,113.0
21436,252,126.0,99.0
21437,396,99.0,116.0
21438,470,94.0,113.0
21439,920,153.0,107.0
21440,747,187.0,120.0
21441,497,124.0,112.0
21442,258,86.0,102.0
21443,440,147.0,109.0
21444,660,94.0,110.0
21446,112,56.0,119.0
21447,280,140.0,104.0
21448,99,99.0,111.0
21449,7,7.0,20.0
21450,672,67.0,117.0
21451,336,168.0,99.0
21452,132,132.0,98.0
21453,848,141.0,105.0
21454,448,149.0,104.0
21455,377,188.0,105.0
21456,1064,118.0,100.0
21457,656,109.0,116.0
21458,1350,150.0,118.0
21459,54,54.0,88.0
21460,1910,212.0,107.0
21461,192,96.0,112.0
21462,120,120.0,99.0
21463,315,105.0,111.0
21464,36,18.0,114.0
21466,216,108.0,121.0
21467,84,84.0,98.0
21468,264,66.0,112.0
21469,253,253.0,115.0
21470,477,159.0,117.0
21471,72,72.0,94.0
21472,1197,120.0,112.0
21473,216,72.0,103.0
21474,200,200.0,98.0
21475,306,44.0,44.0
21476,144,48.0,110.0
21477,224,75.0,102.0
21478,464,116.0,110.0
21480,378,189.0,123.0
21481,170,170.0,122.0
21482,260,130.0,105.0
21483,488,98.0,115.0
21484,360,90.0,114.0
21485,143,72.0,74.0
21486,266,66.0,112.0
21487,891,99.0,118.0
21488,686,86.0,111.0
21489,1008,252.0,106.0
21490,2947,109.0,111.0
21492,120,120.0,105.0
21493,264,132.0,113.0
21494,252,126.0,131.0
21495,980,163.0,116.0
21496,448,112.0,115.0
21497,171,171.0,105.0
21498,288,96.0,103.0
21499,320,107.0,111.0
21500,396,132.0,124.0
21501,5670,247.0,103.0
21502,448,90.0,119.0
21503,366,61.0,114.0
21504,416,104.0,98.0
21505,171,171.0,112.0
21506,27,27.0,131.0
21507,105,105.0,122.0
21508,484,161.0,109.0
21509,128,128.0,114.0
21510,869,109.0,107.0
21512,913,183.0,119.0
21513,91,91.0,122.0
21514,189,32.0,40.0
21515,240,120.0,109.0
21518,198,99.0,107.0
21519,192,64.0,112.0
21520,216,43.0,100.0
21521,234,58.0,110.0
21522,688,172.0,106.0
21525,248,124.0,125.0
21526,182,61.0,116.0
21527,128,128.0,122.0
21529,720,144.0,111.0
21530,18,18.0,110.0
21531,889,127.0,117.0
21532,1089,218.0,105.0
21533,792,113.0,117.0
21534,770,192.0,112.0
21536,976,139.0,114.0
21537,264,88.0,93.0
21539,632,158.0,121.0
21540,160,80.0,100.0
21541,1071,214.0,106.0
21542,320,107.0,118.0
21543,472,157.0,111.0
21544,855,95.0,113.0
21545,21,21.0,75.0
21546,704,50.0,49.0
21547,170,57.0,118.0
21549,168,168.0,100.0
21550,392,131.0,111.0
21551,168,56.0,77.0
21552,261,130.0,109.0
21553,100,100.0,102.0
21554,424,106.0,114.0
21555,792,99.0,108.0
21556,610,122.0,117.0
21557,324,108.0,121.0
21558,144,21.0,107.0
21559,250,250.0,102.0
21560,259,130.0,126.0
21561,456,76.0,118.0
21562,189,94.0,115.0
21563,204,102.0,97.0
21564,774,155.0,116.0
21565,54,18.0,110.0
21566,460,153.0,117.0
21567,189,94.0,117.0
21568,96,96.0,111.0
21569,42,42.0,101.0
21570,532,89.0,105.0
21571,1050,150.0,102.0
21573,253,253.0,100.0
21574,572,143.0,122.0
21575,198,198.0,112.0
21576,176,176.0,121.0
21577,612,153.0,120.0
21578,384,64.0,106.0
21579,72,72.0,137.0
21580,470,157.0,122.0
21581,108,108.0,111.0
21582,112,112.0,107.0
21583,88,88.0,98.0
21584,147,49.0,115.0
21585,8800,463.0,117.0
21586,590,197.0,107.0
21587,152,76.0,122.0
21589,108,108.0,111.0
21590,384,192.0,87.0
21591,360,120.0,101.0
21592,520,130.0,116.0
21593,175,88.0,114.0
21594,150,150.0,109.0
21595,225,75.0,120.0
21596,154,77.0,106.0
21597,344,172.0,112.0
21598,150,150.0,114.0
21599,160,80.0,121.0
21600,297,99.0,105.0
21601,624,125.0,116.0
21602,248,124.0,104.0
21603,1984,124.0,94.0
21604,232,116.0,114.0
21605,2280,207.0,119.0
21606,336,168.0,106.0
21607,253,126.0,119.0
21608,72,72.0,122.0
21609,1224,175.0,106.0
21610,1040,130.0,100.0
21611,84,84.0,111.0
21612,1150,192.0,107.0
21613,234,78.0,97.0
21614,210,52.0,62.0
21615,396,198.0,113.0
21616,126,126.0,99.0
21617,561,187.0,121.0
21618,288,96.0,111.0
21619,154,77.0,106.0
21620,319,160.0,97.0
21621,310,155.0,116.0
21622,252,126.0,127.0
21623,360,360.0,97.0
21624,261,130.0,118.0
21625,40,40.0,104.0
21626,405,202.0,117.0
21627,477,238.0,119.0
21629,110,110.0,112.0
21630,105,105.0,107.0
21631,99,33.0,117.0
21633,369,123.0,111.0
21634,324,162.0,103.0
21635,66,33.0,134.0
21636,224,112.0,100.0
21638,108,108.0,116.0
21639,153,153.0,112.0
21640,552,138.0,105.0
21641,696,116.0,111.0
21642,552,138.0,111.0
21643,28,14.0,98.0
21644,112,112.0,100.0
21645,154,154.0,111.0
21646,396,132.0,114.0
21647,161,161.0,100.0
21648,225,112.0,114.0
21649,1168,195.0,108.0
21651,36,18.0,109.0
21652,96,96.0,111.0
21653,14,14.0,146.0
21654,126,126.0,100.0
21655,300,150.0,117.0
21656,343,86.0,111.0
21657,272,91.0,101.0
21658,72,72.0,111.0
21659,369,184.0,93.0
21660,224,112.0,115.0
21661,297,148.0,121.0
21662,189,189.0,114.0
21663,375,54.0,122.0
21664,40,40.0,126.0
21665,518,74.0,107.0
21666,160,160.0,110.0
21667,584,117.0,113.0
21668,128,128.0,103.0
21670,370,53.0,114.0
21671,64,32.0,101.0
21672,1570,196.0,121.0
21673,98,98.0,114.0
21676,140,47.0,113.0
21677,441,147.0,112.0
21678,192,96.0,106.0
21679,116,39.0,117.0
21680,336,84.0,117.0
21682,368,184.0,111.0
21684,165,165.0,93.0
21685,387,194.0,122.0
21686,128,64.0,119.0
21687,105,105.0,115.0
21688,192,64.0,124.0
21689,170,170.0,92.0
21690,60,60.0,100.0
21692,340,170.0,116.0
21694,108,108.0,111.0
21700,126,126.0,100.0
21702,256,128.0,87.0
21705,136,136.0,123.0
21707,72,72.0,111.0
21710,192,96.0,111.0
21711,189,94.0,111.0
21718,84,42.0,128.0
21723,2013,144.0,104.0
21727,988,247.0,112.0
21728,814,163.0,121.0
21729,230,77.0,74.0
21730,351,117.0,116.0
21731,792,113.0,110.0
21732,1287,129.0,118.0
21733,720,103.0,104.0
21734,270,135.0,110.0
21735,156,78.0,102.0
21736,834,93.0,115.0
21737,608,101.0,101.0
21738,392,98.0,89.0
21739,1085,136.0,112.0
21740,452,50.0,102.0
21742,500,125.0,90.0
21744,32,32.0,121.0
21745,336,168.0,152.0
21746,1264,97.0,110.0
21748,1969,123.0,119.0
21750,84,84.0,88.0
21751,108,108.0,108.0
21752,936,85.0,113.0
21753,216,108.0,111.0
21754,306,153.0,101.0
21755,522,104.0,109.0
21756,441,88.0,113.0
21757,280,140.0,123.0
21758,500,167.0,97.0
21759,80,40.0,72.0
21760,147,10.0,101.0
21761,1206,151.0,122.0
21762,760,253.0,100.0
21763,670,134.0,115.0
21764,567,113.0,119.0
21765,60,15.0,98.0
21766,2088,190.0,122.0
21767,600,120.0,114.0
21769,560,140.0,105.0
21770,120,40.0,108.0
21771,426,85.0,115.0
21772,135,68.0,115.0
21773,288,96.0,95.0
21774,364,182.0,100.0
21775,168,56.0,108.0
21776,1240,207.0,115.0
21777,351,117.0,115.0
21778,954,136.0,112.0
21779,882,74.0,103.0
21780,288,144.0,89.0
21781,110,110.0,117.0
21782,1035,148.0,120.0
21783,288,144.0,134.0
21784,280,93.0,111.0
21785,130,65.0,111.0
21786,342,68.0,114.0
21787,408,136.0,121.0
21789,1890,236.0,100.0
21791,21,10.0,104.0
21792,2235,279.0,117.0
21793,747,107.0,112.0
21794,1416,157.0,111.0
21795,814,116.0,111.0
21796,945,105.0,115.0
21797,48,24.0,105.0
21798,810,135.0,111.0
21799,330,82.0,107.0
21800,1350,169.0,117.0
21801,540,77.0,111.0
21802,450,90.0,124.0
21803,1200,120.0,122.0
21804,1296,130.0,104.0
21805,132,66.0,111.0
21807,180,180.0,94.0
21808,1342,224.0,103.0
21810,324,162.0,116.0
21811,486,122.0,109.0
21812,192,192.0,102.0
21813,243,122.0,117.0
21814,506,126.0,113.0
21815,91,23.0,121.0
21816,122,24.0,109.0
21817,372,124.0,120.0
21818,320,64.0,110.0
21819,20,10.0,20.0
21820,150,30.0,113.0
21822,763,95.0,111.0
21823,680,85.0,123.0
21824,120,60.0,111.0
21825,440,110.0,117.0
21826,490,122.0,130.0
21828,102,102.0,103.0
21829,996,249.0,118.0
21830,729,122.0,104.0
21831,160,80.0,98.0
21833,700,100.0,114.0
21834,568,142.0,106.0
21835,552,110.0,106.0
21836,126,126.0,120.0
21837,216,72.0,81.0
21838,408,204.0,118.0
21839,28,14.0,100.0
21840,104,104.0,105.0
21841,1824,140.0,114.0
21842,738,148.0,116.0
21843,1386,173.0,117.0
21845,979,140.0,112.0
21847,3084,147.0,95.0
21849,56,56.0,96.0
21850,2041,157.0,121.0
21851,216,108.0,111.0
21852,204,41.0,116.0
21853,180,45.0,112.0
21854,187,94.0,105.0
21855,540,135.0,108.0
21856,140,70.0,77.0
21857,341,170.0,107.0
21858,735,122.0,116.0
21859,650,162.0,114.0
21860,1624,125.0,95.0
21861,20,20.0,146.0
21862,420,84.0,106.0
